business_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
-hCwC548xGJObF9NLeN5JA,0.0519674287517838,0.9538104285064098,0.291095044535799,0.3674032480820454,0.1395379155148572,0.196185934609104
-ilTnXu41RrxQITuolQhmQ,-0.9258169079706435,-0.3262218065755987,-3.2151341114359333,-1.8774534458258172,-0.409132774786638,-0.24624095340536697
-k0SQn1uQVn0FN61uXYMsw,0.0,0.0,0.0,0.0,0.0,0.0
-k1iNvlyQZkZ14Hcqzlk4Q,0.0761326308358513,0.2173719005258664,2.452354635091789,2.854811341681911,1.1583102584758465,2.2410192333887333
-mc0GB26tKLQhxKpuR3xUw,0.0,0.0,0.0,0.0,0.0,0.0
-qP1L9kx0FoH-kFwHXEwbw,0.0151603795409114,0.0152850458340519,0.5405305085917094,0.0152350843239062,0.0154024482202509,0.3983865334891701
-qpFT-RgBE2QXVcSjq57lQ,0.1505207190209649,0.7488521397923662,2.7459428980438867,2.837423030003252,0.8114352007808872,0.7058260123586422
-rBLDkfHNXV8LzofwLcjHw,0.06782332824741527,-0.6595267216954295,-1.0460197170260996,-0.1815729106383552,-0.28041919107918795,-0.9002847878083419
-rDhWLQJ28L2ttkaftdZNQ,0.7632660043715438,25.85040281188594,16.57187575549199,15.39320729419422,3.1129771405769646,14.308270993479324
-sTrihdzACrsOSu1FYdfxQ,24.86418717677042,57.10853272084149,53.723859245599435,64.00453729080235,54.83581900761142,63.4630645583748
-t1hxZ6X-XaIU4BBUQCXGA,0.0858403811059004,0.0070434848111124,0.5775566956304286,0.007008057793635,0.1061820534316951,0.2163693272272284
-t5dx3X0O63jCUuFEd-FcA,7.287866208973272,16.455791034044427,12.081193321395261,13.452586568634114,4.640459547864768,11.082103319088144
-v1Ia8G_G00SuygAm6koUg,0.0859835276629395,0.43091679960434554,2.836484144805344,-2.3429716460101377,2.4842298579668483,-0.49464268402934053
-v8dtO9BZmKidXLMohiQhQ,5.889392820552037,17.67893878876323,50.578415510433636,58.730977903630915,13.483136329878798,14.639138646741351
-xov4QrIEkyNrSArhjmjZQ,-1.9241532735195597,-0.3404969724506237,2.770453364757514,0.37970647115365486,-0.1730225658052636,4.287512975864276
0-7N3z_cb3Z1xMGDrbez6w,30.161545402945787,88.14155929804038,64.50090652982425,72.83668839322176,13.31056714685201,35.04873322911573
0-JRAY0LpBazDuA9761U5w,4.917370037017262,29.92817797389413,-5.962125082709829,37.24615638768329,11.813946036232652,45.05647464788245
0-PClaUWGphUvuTH8wQ51w,6.08827221831591,14.200762032509802,5.033473758510676,28.66338315459894,4.683553812820303,12.330555023244353
01mP5a06zQpaYOakfaVBOQ,-0.39574708162463956,4.7498822305247215,-6.171340441966385,23.553646391262156,4.709036414579587,4.554522487224548
02nUjwVmJGTgGyiIi-hklg,1.018819064053063,2.3305235986559447,5.363185470888709,6.6784759932199345,1.7024520025317793,1.9065438706505646
03Z0iTZ29-Mh02OXE7sPBQ,0.0,0.0,0.0,0.0,0.0,0.0
03jQGGJ2ch0uHTtW-UUUqg,14.415348484864566,89.19551767696352,123.04231017332243,56.81317900509982,85.35965744019325,85.1739872195563
03z1PDwgKroME5MWr763rw,0.055641459395714,0.055899521561584,0.055909332232712494,0.903672861695342,1.4831709546111673,2.445705870503479
04o5yH6y_49RkLuEaiW5mg,0.6009363011390991,10.626149372027491,4.80042505134033,3.632044319826016,2.769126974825193,7.571317980841856
04vmwMgr5bmT8tGokHrLEg,0.4977956601852141,0.36971831387093834,2.459176579454954,3.016701850239041,0.7754938192107954,0.8811137770390556
05ev984NYfimRN0UiFrxaA,58.33811317312616,123.2483650434466,112.67646199530647,115.78753145633618,26.815918494677284,70.13360983710722
07LPxCT59Gwg57tmzQdirg,0.0501448071115938,0.4768927855362562,0.0506274530394919,2.060293630530948,1.001514779957277,2.3605265438244327
082Z772_Ig8SXp9DibYCAA,-0.11213054068071221,-0.17437923273667455,-2.243385228200742,-0.1782571749569781,-0.25339960921023896,-0.0384482142146535
0CEUpFtaKhxbmrbSdP9MUQ,3.1863540971121083,5.972694927395278,16.32305146560161,8.07960714649149,2.4306678620285234,7.007624501370982
0CSiz9Q_xuZ9YNq8KLRcSg,0.13226006500035958,1.0511518619381761,1.5467073179292448,0.3594187165380321,0.06419185113518161,0.8462701874590047
0De2juaQqHNUYs-vNEj9RA,0.3021007670089964,0.4835279336789043,-0.6984049337115558,2.2086064348723884,-0.07197895628936948,1.7761487544406354
0Dw9eqJsbfuVKsgAoc9NZg,0.0770350283310126,2.713036811061774,0.0777378763554258,0.077828860754799,0.07709483870373719,2.9772665847932505
0F1WFFm8TJde117UZPbkfA,0.032141438131533,1.2013923873458119,0.7440327001451261,0.0323509844420525,1.1168485359917335,1.8732339539437428
0K4RwxdAcViifyU3Htzxww,16.656341531846614,23.252125127224588,38.46644899566848,35.723813746846275,10.70089774330015,13.200372855113866
0KEMPs7BD_WHI6zGpDcKjw,6.2259305501232935,12.368358060629859,27.00870457038913,23.345029764304016,16.955905185859887,15.096071868693793
0MqOEmf84nhurrynm-_rtQ,0.0044473691101492,0.3470008506386972,0.142855833281013,0.0044522555283432,0.154992249395594,0.3462514420462031
0PTuPOOXkmoP0s5STUBY1w,0.152263478930382,2.184056623104339,0.3738479245366951,1.713582354665647,0.2564259980558,0.3198236207071358
0Qea74cLG3aZNCWC5L_6jA,1.1017934540949985,2.7550382940021962,3.6752911933139973,2.904101939759719,1.5614376583661134,4.002337460462971
0R2yKDNMUztQwgo8pG4z-Q,9.026440133027746,11.956040454077568,39.20415559960762,52.03872502925262,8.814515304804607,15.960123479229816
0RcD7PpjWTMcN86NwzgBag,1.9470255010143362,1.7510406946580155,11.569793778018399,2.301692264194393,4.323296451818636,1.1071513102962174
0WJRKvGsX3NdoNdZuDFlWg,0.7011212338645195,9.262034850015132,14.681463775408098,3.79968888032651,3.7359939197453316,2.8196973406403973
0Z8ps_OfcR9eJaV2JtxigA,3.446323792614899,4.585571514523762,18.58488309736125,40.037117842755386,4.935686174364427,10.410417578380258
0ak-7uV9Nb7nF_l-mMCysA,4.272723181138522,26.763708858394832,17.270417818245804,23.849009484371585,8.777082500689701,23.067058157159536
0dzW328vFS78FjYMA62tRg,-0.000972602908668796,0.17029606412584258,-4.855338830878713,0.37783359122789123,0.21630355139929888,0.0918782270343495
0f4snVRBbsomhoGkFD7GUA,0.8629678895194165,3.200621769090169,5.836231637963621,2.854236345429407,3.0892787600456906,6.156663597951689
0hPp_rLhzOVZ0YRbojvSeQ,0.9281231967280581,5.351400977695138,10.756696472670198,2.1370140002880578,3.7217010118297815,2.1050643407887586
0iVXOxmY96LgM6sa5tg8ZQ,0.27873195525015043,0.1960395547900643,-0.11014972497064829,1.9449161411874463,-0.0318323377361445,-0.2777055885208684
0ijmmbTvd8fcLclFVdpIsQ,2.092638319840383,3.815426825259262,3.0759740721597355,11.595626408326645,0.4484687938648817,3.9718655805490877
0jJf0DNHvYI0itdQSezsgg,0.0,0.0,0.0,0.0,0.0,0.0
0jPp69hbYMOzRYbhLEzCjQ,0.8913118052555415,3.2720760235000426,5.931759034300587,1.0932099307605716,0.5762498983942493,0.23539330778900647
0jfIDaLE1TlsTvVMEkA3dg,0.0605651646180787,5.5558734081213155,4.258967663781566,2.380622358957503,2.4093478069015264,1.334623597620008
0lFkJT6DqT3eMnpW9gP_bw,0.5774317674645065,0.5261579610571867,8.069715496763665,4.414249854544019,2.1188389319169234,1.2936059882536934
0lGN91IoLe02MtEu9Xtf1w,-0.359107994092793,-0.2823719022480676,0.9548881089641987,-0.27520300793397917,-0.0189339899243722,-0.0192712147649866
0ll5CZSx6qVVV2TJPcW6mA,0.19066967945390562,0.6886331560726285,1.4252153738105284,0.2597522660079023,0.26505397683678356,1.1706755478182505
0m5uP9SGYT7w6liaBROwXw,0.0043980272569414,0.0928644115509716,0.3902897693331305,0.2208900532694326,0.1402361853889695,0.1513215532005541
0n6rbrYy_zlr9N1WnEmr9Q,0.3087491737783856,0.8999377774896126,0.5601150432561376,1.5038106100461546,0.1484261664256608,0.5789612290040478
0nFhxTqIlkIAJypUkON-rQ,-0.21128755747115457,-1.2942159751703155,0.645504670316513,0.8765223629825797,-1.2793097978334955,4.262786297175872
0nwOwZGlB4v6XfuPLd-HWA,1.1750088037661988,0.9696066916427065,7.5996211660325015,7.890704512905861,4.2249671415998025,3.1400916840529227
0o8k654DD4h8ywBOXP1GRA,6.98429864229493,62.587124328226516,32.54419290363184,30.260392364970052,20.482500742763026,24.141491018113594
0sb5sHF_BNcUzDxuia-D1w,21.21610837349233,52.00961265265509,76.54493128719488,68.47225999930026,19.6354534131742,32.12163427418316
0uWnByfZNCs0MU1Ag10ujw,0.007963352486473,0.1566704580349014,0.708116319421391,0.1111669221053215,0.0080494239292131,0.0080335240227
0wlZLeOAxvxqRrpRlo6PpQ,4.739380278610702,8.508395152436789,46.6169836239257,13.57723862921447,7.428034333012453,11.129967982799874
0xIhMfCFH94RXTFGx_Mhtw,8.695471902505313,25.566594631727142,14.267395130596647,24.54392374253083,3.1340493353365186,11.792565257303536
0yN1rxCrEKqQIUk-nqyWVw,0.0,0.0,0.0,0.0,0.0,0.0
0z6wOy39zBALHmj-aFxB7g,0.0425622000586997,1.1201753532805878,0.4379524184069822,0.042753008147969104,0.1413506628535218,2.215206357252238
0zQtELENNywry4zSxQBWlg,0.8195828185188326,3.6832609271499877,2.7495369882364344,0.8201427450924264,1.3151842582136997,1.6122922627886158
0zf4KKZqbqoxiuKzeZLDdg,3.080219175275902,23.386531400144033,25.985144511205622,2.1890493465396785,4.584879023268414,4.774176543566331
1-fNb0DyGtCuD4qg2uA7bQ,0.1330813986273272,1.6665651443770297,-0.09246680300433166,0.17052737175361882,0.734286340783237,0.38800654746311847
1197WeMfKy-gUOOukAPEEQ,0.020859672779918,0.0210617959522415,0.599430055859092,0.0209191936626761,0.0210691244225702,0.3166601573235019
11HXgzo47w5e5pziFXpTNg,0.0502843742614038,3.8897837889546287,0.23804035232384785,0.7622517635138129,0.71786796011644,1.3417717608298647
11uo3yawm_d1DWCCMpM1tw,1.1927537179453636,6.143412837993269,4.256705597958484,4.580294791443714,1.4892067561857638,2.337626298473399
11x7dlRp4ACo3tnYnHZMaA,0.011979537998730501,0.681825975496408,0.3449523764940117,0.547863047179683,0.19693175917019348,0.2164473036609729
12kD46cnLyMXUQTCI2N0ug,0.3740323695859079,4.736068577268675,6.293696241391131,0.42113329733925603,0.5018057096418668,2.673263804773159
12rhY0NEtsiy_9S0oug2mA,0.2598618009289443,6.457821935142833,9.182678492712386,1.293939034600225,2.5570511388723727,5.248647597743235
15JFk0bn7HJ9g9-N7tXl_Q,3.455265623080006,33.460540219200915,19.836100836647148,10.365302008526807,9.856482535252521,35.02630877729258
17MK8qagV374AuUA4sXuIA,39.671667453398484,67.58453219799222,82.51319198237292,116.32403021190876,14.22265692833125,45.68392122599629
18790ccUVHejWqCmkoSJjA,8.478208989665891,16.14096757759274,9.419919082919089,15.4874413418777,4.5353200838989975,7.938142924045567
19aqkl42CAi2V0vH8UJSfg,1.196469133977518,13.62281597451257,12.107937322437783,4.9261055111547725,5.810023787159804,3.336648270757544
1AjSLvf5nZAet1bTqAZCKA,0.0933458341910979,0.2799197748869874,1.7582485757514363,3.2375400504013916,3.293955633273806,7.336990131495277
1AqUAR932UJgGwr6FGfPkw,0.0534132914378018,0.0069944841546712,0.4519875857258557,0.4078641639646561,0.0070254267289295,0.0727150479880853
1CCG0WYSoR8ejdgD5-Gaqg,17.10175753531084,53.62747450313245,39.745490594652814,50.36337941628751,23.061348258553018,29.100549692063325
1Ck2drCXGh1h5bhc9aIRpg,9.432227995855175,29.227265807162084,43.07317415364277,74.85015945001119,11.001420160253454,20.415752433075287
1F_lKVOdC8UN-5UOQ-FSGA,0.554185846705278,0.4615262098838151,4.073609634119574,12.144843754497463,2.125581846879159,0.640252707914704
1FliMoYQnq72HRxEIPY0_A,0.0257708946877834,0.0259562935286246,2.5562125778848133,0.6222269899035976,0.1781849674200804,0.5916482765750994
1GtznWHocNxSCunIKUzcmg,0.2974207362210411,1.0449848970505293,1.5688475819515184,1.0189429010124673,0.635611655496333,0.4341922282681096
1H8ReY5GlGcHJz7umVidkg,0.1589065827363162,0.9236298551380131,0.7680149283470935,0.4912981905951571,0.7575431960991705,0.9006072470842489
1I58IN0Ar5Qd3WnE1smgVg,0.7657914743514549,3.571390660638022,2.3733705030338093,2.267578045864976,-0.126628506109658,0.1484978222213937
1JGfNy-SMPQK86PNWPjJvA,0.0872851812622844,0.039432599678309296,0.5891093736899101,0.8607864133977415,0.3296292723050863,0.0937571596666681
1KYspvONE-f1RBIQlpunXw,0.07075955534849901,0.35697028774025164,0.8842630028957598,1.308512554715538,0.2179411230803599,0.1615534762195906
1M7b87GZXWOTjQTq3cxRBw,6.997211353765475,19.2482157787642,11.490523807292771,13.905344019792754,3.4909668905950153,8.867738149789767
1MPWKk7dBGUUKoys3sBKPA,1.3104167573998087,3.5791027312426142,5.045892892107834,9.357010253848465,2.7169883201748304,2.990589045226444
1MVoJvPhP5SkrJGCxuriaQ,0.0,0.0,0.0,0.0,0.0,0.0
1N7RWvz2c_e640PsvnSc0A,8.0474486674109,34.96358672695265,43.49809731538837,25.186145048232966,11.588065469059996,17.716656772955083
1O-cOXmPlowTmoGgMi2Vtg,4.952570570361896,7.179282036146448,21.279151718322343,15.35200012245356,8.768699900344872,8.46829565237087
1OfhM-ZKvcpxyxptCCzEwA,14.036440256387205,17.790625612344815,66.79812263862095,88.80954403756527,19.492724802132038,24.07254265294966
1RUStfReoIm_8NzWXKSbCA,15.52331606756784,49.885043615976926,23.57040184906642,33.44102109911,4.3136734873288125,20.266543880949953
1UNJeHTsS7WS9RxRzHw06g,26.881913776384785,73.13337090484758,74.84077221114362,91.88211569553671,26.40186878656514,51.8599586255221
1YkxGFLXEJIW4oLgEUcqKw,-0.48935327045390675,-1.417948649918568,0.9722647477284646,0.03955752174935981,-1.0614582804077515,-0.0430620686975978
1ZOyc39cRMNmEFvTOvQ_Uw,0.10616262767934931,1.3698314402705174,1.669936564444578,0.29585201602854627,1.807326684973002,0.7508906666040046
1ZgE6rlUr2YD697vFjVoQg,1.0832229168641583,7.217369671006846,-0.6972252448350043,1.034313689657402,-0.1152477621331238,8.477566729439717
1_BzX6o0O6w_9yx9NczMrg,1.1610133423764275,1.933926879249963,10.820076424194163,1.227905243933126,0.34678547792413894,0.5102926323221776
1bsQMS1SeLxcqXrJQYVfGQ,0.0,0.0,0.0,0.0,0.0,0.0
1hFBAjRLIq82kz5R9kRxfw,3.3190982470497317,6.385849001576261,25.919748379159348,6.756427730066628,8.394659280172066,12.224217361975954
1hMteDtsI0JMNBCtKpb24A,-0.18317550336780952,0.483033820953171,-5.459803908279316,-0.0089349457789408,0.6807750020682889,0.48810553440460724
1hiDEOPijnrWhDdx1z1yAQ,0.6553834582696043,0.12294962288252373,-0.8504063613059788,0.7195444440867884,-0.3681807166931174,1.7207095527601792
1iFeA_iosPL9pWa3acFKJA,0.1555153941463562,1.2133567017769147,1.9433863803756912,1.9050806290081943,2.2462742967451237,2.5363865979477183
1kMT0Sb67WORROJCPOuL0Q,0.0095204639719858,0.6454738584507991,0.0093504837144881,0.0093683556025552,0.0094603682469546,0.3168264700132169
1nK_pMoriYMXfx2GHVdtkQ,-0.0170579437280851,-0.4418983810684788,-0.4903480884113599,-0.0168615080034275,-0.0171500882944369,-0.0166839904942114
1pDauBMngzqWG4ZTPMEY1Q,1.4649650433583679,10.553125176323466,6.831410722887978,5.331687995213045,1.150360982730889,4.668450079486247
1qexUlZZRWIaPWlvGNnmcA,1.254782930051372,5.338553525900355,1.0848967152980467,2.137710864317997,0.8556490655181821,2.328406898914045
1qw5dIsQPNGLOwnuP7Wj1g,17.578076079796812,17.53484345580486,52.304899358214456,37.7085926208613,4.2329405241157385,18.640647961206795
1rj-epXF4KW2z2U7FGISKw,0.009235685066400299,0.2660158425448459,-0.3008500899296449,0.009306510427862501,0.534720429911849,0.4815716219786868
1vBukdVVblR8R_f4LS2Yyg,0.0,0.0,0.0,0.0,0.0,0.0
1w1H1kYUN60zpfdP-0qmGQ,0.6636066442613308,2.3853300018543067,4.768910426707166,0.8791142738616665,0.5401953180614724,1.7628433352540547
1yuSWypzGewvhNZSwUlvPw,34.096708743629904,96.2809226541016,44.3400884858565,70.56651631229103,11.419510335834213,42.29625346828669
228lDMkEO2aH7CboBIXSwQ,0.0186637338420986,0.018576794969956,0.0186216553268408,0.7441898401932543,0.1812812005861749,0.0186667750816753
24xx8ju_U_uN1zJf2YtKkA,1.6616044349339256,2.3511505045821046,2.2869037053714836,6.066427345083808,2.2090745962748244,4.424839413753849
25sLng-w7vBXbZfyBNeOWg,-0.17886920883552102,1.1205640225584674,-5.215762746507213,0.09284087312696343,0.4268350451999825,-0.24560798554267715
262I6X8Vi5PXygFmhjeLyA,-0.032380799627963,-2.4032715377873384,-0.5122773109690689,-0.247713569904783,0.23197699359994334,-1.0363337753107895
26T1l_bH8dUg1TNqsjJuEg,0.016863631259191394,1.473498271043882,0.08902816826868887,-0.040865579853944,0.15848621771455984,0.3029892915676221
27G8SzY2r40Na8bfXNwX4Q,-0.044133338636747,-0.3181642698856255,-1.7962774640964991,-0.7716535202251285,-1.4640165275307697,-0.6057548796252291
28IblvkeYgdqa7Wzbv030g,0.4751928194946039,-0.1116039291486111,1.1742903508229536,0.20164658715604059,0.3876803503308861,-0.1272061786558733
29ThPh6IA69V-SfcwfV9Dg,0.09106695392060349,0.7131019827206307,-2.0997755301241003,0.730754325193671,1.5565001250735964,1.0083521432155993
29mQNZv8dsN8IAJ8uBnjUw,0.028778585726661202,-0.36384298590571956,0.24012601502341657,1.0388291604481825,0.7590544471820229,0.2970547775254357
2AqEWqRbKhcY-30b9geCRQ,0.8107765535762824,0.0527749051323621,13.183625077878578,0.3367185123990496,3.178714010890286,0.4373909401234401
2BeDv6iW6L1BMxjAdDq_ww,8.420637797943893,11.02484524442208,5.630242139078369,8.179402701793595,3.9207055971935256,17.82416651956852
2CDI713ATuxHfnB5b-sBdw,72.39898725455731,182.94293725177133,145.96091212701663,169.94973769045671,31.131080072129063,108.61634560406878
2EYMBd4cIPVeJaV-bHSMRw,0.2601635421168996,1.8786721129211437,0.9081288468037373,1.5631179359601313,1.3069110440291332,1.0830065181689534
2EmAukTYm2mOBEIKEYBRNg,3.81819336748219,12.050890304536201,23.938971128463866,12.64930052676998,8.506220979703984,11.036423693043762
2Gik-IBYVBuU3e10pVdkhw,4.110914224234857,8.127392894454186,27.52294007647455,7.70822849555231,9.7916599671585,14.738864342125586
2HHPBg7WSC3czt7uUkXE8Q,0.4045191682696214,0.5372551735596474,3.123736260756616,2.3669660501689407,1.5390062484283955,3.028517098816777
2JJO0xpG5J93Ic8top5luQ,0.0223491920063494,0.896420355677146,0.366035160047259,0.0224809527345776,0.5385343311096782,0.1541800084249892
2J_t4nfdQTSCqxrFCJxoig,0.0,0.0,0.0,0.0,0.0,0.0
2KGyJtkfDaLUQBwB6untGQ,0.3129236571704632,1.8942423171011562,1.7505556830345483,3.455690136779402,2.314393196241014,0.2721950096734135
2LfbIS6K7jusVVgYYFtNIA,0.1143960474183433,2.192287518064221,6.0623140171316585,3.6773947768467843,0.7453878446105481,2.2082197959284406
2LsGwE2DIQaBPvOZ0iNv0g,-0.028938281026383933,1.9892576377552436,-1.4389989831667198,0.6183110476283464,-0.28851220417119083,0.148880782980703
2N-r5ne3I6rcVyJRcinZdg,0.75120088750892,6.578299439646321,7.492978956792299,7.075788203368172,1.367289123357812,4.734443389326469
2OWEnB1sbh9xpjYxu9tcJw,0.0,0.0,0.0,0.0,0.0,0.0
2PX8MOkN6cPG7-gte7IpIQ,0.5680862731310968,2.3006092865090046,2.2532348013912307,2.3797026997165642,0.1065146270814721,0.3918523121706306
2Q5gjf_K68145UdUyKGAaw,3.8804001971990694,11.778272594763445,15.78171601229865,18.772742915593092,9.281537715084463,6.505330565061263
2SYEGA2fZLdzZQ9lmIfM5Q,14.13617897802537,25.337073340384002,25.36506488940873,47.546023608405925,7.783679150638428,22.831980033137516
2SevIwjgGdDdkIfs3Peu-Q,2.6277096134064504,11.615178068051511,11.970541990629927,18.625069497625013,5.788009213965484,21.373491616321594
2TeXhKB-GtjgbYlNO5GYoQ,0.0400448962761286,0.0403679061856472,4.850943181269385,0.6916142131197625,1.2572982999509317,1.1197315031981436
2TtkreVRud9P8RcU8Lw3pg,0.0275043116072936,0.993532127244676,0.5958601809464433,1.327678150295964,0.027587018178134103,0.0278382117274881
2VgdPHszJdhOxzVFBbUPAA,0.8795466324114485,15.953019451517505,5.87146728469704,3.4020018001452716,2.3284322882196737,6.565532543009052
2Wmvi5-7LS1iw5UkOuLWlw,1.825117831794647,4.6514878327326405,6.750549789539938,5.684825224085429,0.9375344128240919,8.150484909023248
2YoJUob1RL-LCYGiXdq8dg,-0.098381492712211,-0.04304304310312229,0.06633564989261512,2.280906109950959,0.025279583663577,-0.2310968076918181
2YyIIdwnYv5cApn1gZo_gw,3.5554972074967948,19.19442337529243,57.322758372971435,52.45882785356528,8.287769064829245,11.180724125844778
2ZSnGlqj8JOWcN2bNf-3SQ,9.248838639168127,17.9279745795879,27.48731961731957,17.363604244893015,17.416933036287805,22.555329882743557
2c4z-PvJY4RvPCDxaUsfpg,-0.06041620929720771,-0.7184564076641403,-0.03937830778335116,-0.06081514765668079,-0.06030878222626389,-0.060625145372355305
2cfEAFZZee8fq3Xx6yZ87w,0.2403416167761914,0.1336926562284995,2.7887206406063054,2.4747384457256363,0.766577421399185,0.595929219264181
2daynBPzdkiqdW1ecWAZCA,0.0,0.0,0.0,0.0,0.0,0.0
2eNFk3pP0nKt-VthtZDOqQ,-0.022913588668379302,-0.12413118406994612,-5.700231335717428,-2.0390494286970338,-1.5066549072674051,0.39298044442019586
2er_V-oAd7IbQ5YTY56r7A,7.888853055463612,65.7226969342118,70.36965024293748,55.19076396360135,18.32846872051485,52.49956708327085
