user_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
-Wu93nlWpC56t8_0IHs4UQ,0.7981063054609062,0.6541179189009133,3.877552535256682,3.7193059067901104,0.6427164404343135,4.308200893157071
-Yc59VoMlMPmx65NY6pCWA,2.2611731363105796,1.2268016540530153,3.978163739106018,2.3741194172764652,1.0963349166207996,2.063407136633119
-Z69J2TrHTz8zUKbx6e4Cw,1.374797988428846,1.151400149979525,0.39761534903638324,3.501667179575864,0.11440387554951523,3.4601154574298643
-_2h2cJlBOWAYrfplMU-Cg,1.335508204184785,6.031354607735546,3.69280030544499,5.434771937518335,1.7009169702254987,2.80464797489084
-_Lfm5bztNCYXaBmrqY7tA,3.40214747765123,3.165354233734685,1.246702639586401,16.015055214465274,2.1453083777582234,4.02543205680418
-_TyPUcWnWfpC-KejP6Qnw,0.5345465264162292,5.156560992865364,4.187582994479236,2.461630982392114,1.654973530201915,8.004704973645136
-_UsvsLV7kxl8np_MRokMQ,0.2591959830235106,0.02586069437515882,1.7892354005448814,4.72843605078189,0.9177916806270799,3.279480190647476
-bE9ajKOZ5CuQy8zOF_DmA,1.0516000474024698,2.3266231546779927,1.9443374338018433,5.1635080375272935,0.2724679636852123,4.241463362905185
-bWX0mGixU6a64fqLWpMXg,0.0049127903270829824,-2.0739602125310035,-0.6884395164335763,-0.06865293313435657,-0.4681766498095386,2.2943165215813917
-btcMnOND8URTv5Nwf-FjQ,0.5864401982826635,5.450275768947291,2.315999507936103,1.4747474226355874,1.1866287116474552,1.985908390550897
-copOvldyKh1qr-vzkDEvw,0.2351575564852555,0.7914803266060998,1.2992265769916225,1.9454807093533677,0.048573320906627346,5.680081509657025
-dSBNes6SAT-PC_7cSr-LA,0.5171101532422039,0.9730610364468262,1.8646478315384787,2.740672816249274,0.5050652139261624,1.399442948597053
-diePajeU2qg_MKPEo92kw,0.8818311566379435,0.4925913508046623,3.122504556114125,3.21501583762317,1.7462951163149272,1.5417619825051698
-dnERQYQCDVZFMMuh7bBDg,3.5412153795746315,7.240494472898277,10.050188217072222,14.353054754310907,1.93444259073988,9.880604585404072
-g8Cl0OINIPcGf1gZsyjlw,1.010411094262538,2.2353648708760905,-0.10128880679407404,5.294542830564783,1.4695074432143094,4.091462567876351
-hKniZN2OdshWLHYuj21jQ,0.9751666711882911,0.7649883511162604,3.537682902720986,2.3648711083689657,0.1299870248513294,4.227303941754164
-hnBzgVoRoqLrGVSxO0ilg,0.77063601752819,0.9369388517175428,0.435959069684652,1.4213126215097347,0.7505683862536147,2.6845850533062645
-jHpOIReEQXYymg3duqqqg,0.5257632747582142,2.8182435190037856,2.8092364298645736,3.317467824931948,0.43365943005217567,2.095629521389301
-lbNYxWHPkLJYf891XueRQ,1.497974119529112,3.2526464067652405,6.205399204267216,4.555283366090974,1.3564236598740504,3.132273243473402
-mLeT8Ya1D2USbysd6yjrQ,0.5467967714913108,1.125852176398826,2.66633156659802,3.065132362581817,0.8746018129519602,3.7212853099780627
-muNAYCmylCP7kype-VCZA,2.2469518140410583,6.6816241607355185,8.773872335805706,6.152682472225493,2.5294056256058464,7.615463591586369
-nCH_8DkYmO0qcmG0Dr5Ag,0.1262016681863464,2.2620858828651196,-0.9759961082442632,1.2087211676536234,0.7525081102709378,2.626479279268234
-ne-7caCLAk2j3kD7tzBGw,0.7196674066337855,1.7545860174883392,2.4815466369182086,1.7592466427968125,0.9279725087856987,1.3569807873771538
-oldzSOhMXzZhZBuoh0tlQ,0.2464270823813589,7.712739173558781,0.9914238923487327,1.3215478516336878,1.225805610546542,1.502056389530894
-p9orT3V9s-2-4xEmba31Q,0.3005447470080344,1.3014538574917325,2.534242013433081,1.193710742528726,0.8905674098918633,3.77948122964656
-pKS3aCX89mbeR_VhZGa-Q,0.8008648570427244,1.7000503143817411,2.889793686220633,2.7911623594241397,0.8354870141734515,1.982641768757307
-pVe4vgAv2KD6UwLvYK4iw,0.8882722881870939,1.921874943215305,5.156254386792526,1.5219368494610184,1.0693275485589127,2.4423339837851414
-pfPBJzVB-EBwaFX8B59gQ,3.8421333920489458,9.27328331883021,2.526802078998792,2.768127536457509,1.0682789748216133,4.521374698842925
-q-TYZYa7o-zyKzAvgChyw,0.1668260939150509,5.107426901296046,0.8079908853985902,2.121643339312422,0.9787303155204522,2.8173824645574355
-ru2BB7fwhPLm56piftqJA,0.6903210852036484,1.0498287982468515,0.33275889874346454,0.7842224958734899,0.9534242546337045,1.1894444672988393
-tz9i4wSQg4vSQzAA5Svqg,0.4629883577886699,1.553132273060634,1.4743482638143715,6.215513528003285,0.9551226677322687,3.3388949096007665
-uGMDCVbBk1gH4miepwNIA,0.6032903620286353,2.3941369256858755,2.6121293562913492,2.669004244498974,0.1958157211087201,1.525623390386443
-uMqK8W_nWbRUWOFGW7CBw,0.7194978295405873,0.4909726158087934,2.1842672627305544,3.218535428664395,1.1325677838274424,3.2541590794282254
-wL-2J0enMz1DDPgPlLHwA,0.6169917485272212,2.8779489719820868,1.2234212480572524,1.8753129041723449,0.47079065860513125,2.9355344686559612
-wdWkg4IczkFTL1eSb_Vsw,0.34195376595080773,0.5248803231821179,0.745809730692506,2.9711143907095137,0.4941502746675411,0.9220915147975125
-x1516ZG5GllZiBjDQlRkA,0.3305272863783698,2.284802772079253,3.013646539231791,1.8007977528448538,1.4666123191817064,1.1036133302840243
-xTAmslBDE_mq-6Kbxieag,3.330457491560265,5.9754285871478805,8.928276623200311,10.809343800594906,3.9781532874765033,9.978340210020123
-y4O_E79Z6QwEI1p4OU_0w,2.010748093487729,8.078222865954348,1.0785981023542939,8.873578291561756,4.105025804553385,7.85382684208848
-y4_TkFdMhRvdqLcJgJ5rQ,1.3326872646020071,2.8863513588589536,2.0245695476080723,1.4236598941419405,0.6813740177553133,3.651357917033711
0-XDHIKtTGBBW_zScgcpSw,1.055701813881679,1.9315784092208697,1.886053527667979,2.523835329867509,0.6027433003136288,1.0000876190483328
00-pd3nS7LpdqCmIapCNkQ,0.2691301818914779,1.2515457068359432,0.8334566108389464,1.7535715572683785,0.5337971486340204,5.358498794531232
01EE-OfsMFnZJhfNQsp2vg,0.4458479903599555,0.30705051668914973,2.3595811738094388,1.4360029952773137,0.1494402071244609,3.302077116739679
01JtywQEvF7wIePoducP1w,1.2219014686209977,1.9068521963338103,3.266066965351424,2.908737005439068,2.5714809122525923,3.1249614520021036
02hiLsAsIWQ4HpoarhCQig,0.4271351484036495,0.9375845618600988,1.6712085730386217,1.5283761360679686,1.0297924303162658,2.405903150313393
030xaqW2akhXYFdmOTmEng,3.9848445425590215,11.235887727183306,5.9356286753062015,12.378408821535729,5.529967334239624,3.93526289917611
03F1c27jkAikld3z5tSdpQ,2.0384468753203224,1.2497680986382746,4.416066467461679,2.74292528216119,1.4973125572148853,5.055480719203644
04hS_dGfUZd_5iJYRdPHLw,3.4790314079887743,15.06948672471955,15.276721738049261,11.420300352804015,4.9227941158999045,7.8316656605384845
06LdtHvxpe_u-JlR_uAP8A,1.3830375147518108,6.822868443813497,1.2674302380820628,5.060022133665976,1.8469593566853217,3.619682313001327
07zgPowZ9npflBPiBf7otg,0.2868778938752484,4.7901038628599535,2.214741361831006,3.1091015696799746,0.7417587272922672,1.8574165844615476
08frwTJwLdJPM0gWDlRLdg,0.6037495887909856,3.995217121554874,1.1419793158245983,1.7407608659622404,1.1098780191379807,2.4084150887293188
0A0Za7HudAy7-C3lygSBYA,1.7214298949667866,1.8536019549836813,5.33627243682354,3.0435752805728384,1.5012537820005554,2.543866650652595
0BAOET0tIF2WUbQCOQY_aQ,1.1381635973037039,1.973384047072738,1.0816880229541677,4.692535782484305,0.7449936258795441,2.3692349243055384
0Bk4qDuz49RcXUyCOIFYfg,1.8052779354342927,1.4966402956983904,3.2119397664070233,6.2026845095926335,1.1746072422718183,4.108850250595836
0C65lVj_ujVYDs7b2yYBAA,2.058215736745459,4.793136770487458,2.6588278050149934,4.779374911453222,1.3519599500359276,1.3584848262629368
0Cwus8T5TL7AqKa3iAqyFw,0.28181989229527804,1.677288630318887,3.178105799191368,1.6145473465539584,0.5303632166221677,0.7178751150183393
0DB3Irpf_ETVXu_Ou9vPow,12.213007498332214,45.94369056050692,31.03477849834931,53.21113748111438,22.670406033568938,37.92697992812819
0Ear9GEUEvSceG6uDsmyfg,1.8300605446444307,5.980001274180086,10.33011367694284,6.436515824396215,1.717631059796002,6.705677620040419
0Em8SOashbNjS1xnuKMVYQ,0.2655978880043161,-0.31477964775806894,-0.6712497106452869,1.1415086126912009,0.29572391220455485,1.283198945503284
0G6K_tz7jxZ5J0c_VrCTVQ,1.1457850536501724,4.4345419292358015,4.382633354695294,4.9912258071489495,0.9954801303979364,3.050333724871841
0HjeAwCrfdbJgOAlP6b9Tw,4.239900541307769,7.854518572007928,9.616654561897791,10.610710443271316,3.215048821381616,10.46316706013357
0JiGvGzSfT7Rj_4fd5gBhg,0.3715144333486957,1.9802665186246253,1.8977109709818645,2.7088938908718103,0.3787180969908227,2.6628960891821802
0JuHHx1lQmEuO_Y07CQYow,0.8293987119066358,3.1302273170891732,2.1887234681694587,1.8047450232927524,1.0158859600191907,2.031019519522786
0JzEGl6pffSgQ7VCIKT5sw,0.31061390825979407,1.09864221799819,1.6561441941538533,2.295334470559878,0.4168671070275778,2.222398102000705
0KCOEsM1WGKYUg6ey78SRQ,0.8470769388719435,5.687633817467875,2.7737394902129293,2.4320326172518145,1.1693509574582606,4.090166178737173
0KIZVhkv8Fxy-G1OGJZYDg,0.6985675418518533,1.3504378823086733,2.13276589199498,2.537428110555212,0.23252383721201808,2.048276736077261
0LLg0OW7ssvmMIR3efquqw,0.9434263949699092,6.743710833098008,2.471637252506757,7.032619491256532,2.0593239358317104,10.749282092337076
0MJ5sKX5uq7Ma5hbl4l3BQ,2.1773098329632474,3.5147571840440737,15.849342773279925,9.467638301383975,3.472808715162814,8.518143193165951
0NikEEQMClZmylbeA5UBwQ,0.14844908079277053,0.6398128125474782,0.037229417247993696,0.7823212240325702,-0.1710412224495137,2.5632286878287007
0Ny1PVZa3FMHZdzwagqmWw,0.5514428822866679,1.8685576415593608,1.2854462121535728,1.894299032568603,0.9018567495724312,4.498397481859362
0O5tx2Ht6o1YaxEDZuYAjw,1.335388592350952,2.6947924048029015,2.065816132728543,3.2381623980582437,1.8697964982168485,2.796043973842507
0Qu3Yk68LVFiXf1ufdSqSQ,0.5673990038739668,2.5831389073100497,1.0420073280611146,0.4500085583051155,0.2023394381652825,1.1551067642844692
0RX9w878R80Ok5iPrNBv3g,0.771843180156601,2.1913340308203275,2.9615367564034747,1.209513603437851,1.4813579354716873,1.384414493710056
0S_i96G5FR7oYO3QeH_01Q,-0.027872247874749033,1.5640095988925025,2.248032026981931,2.2396290787725452,1.6977097442930933,1.278491798934675
0T2RYxLaSjdQDbiTjEM6Bw,0.8709772976906546,1.1488690893684987,2.7504525932432835,3.8016829594871813,0.7057973929425102,2.722220667267869
0VYxTV3UNsaulRInHjaxhA,0.7553382214279634,8.651041377213234,1.9021175381061537,2.456577155369869,1.6257241502452822,3.6092015576374936
0XmgOinrZWNO15DlimRQeg,4.026730671724123,3.593467148688743,2.5949779717009975,6.113513481416305,1.336499484421736,5.334811242048089
0YyF7OrD2VEUVUiYmKZ8MA,2.6380189562826954,8.60403442771343,13.81108466612044,7.713008032897399,3.3164575205397013,21.91739639644632
0_FWb5d-EkJVaP0GAr0gcQ,0.5474918810000691,2.5470077129495423,2.8196350182631704,0.08773928682271968,1.1041705553072372,0.8939555456572585
0a5rT64Hjq855B2W5eyb5w,0.4579285440133002,1.4234955085919232,4.658369952774526,1.503731821615439,0.8138583516643562,2.1426158213404527
0bjd1N5QyFNTsHYUmFDBBg,1.70934977698223,1.7112642444975137,2.655563460643838,2.3652616188142974,0.7002089265078086,2.85835197255431
0cJQ8OesP0BLcLbAjAbY0Q,1.908007244086713,3.5813228279059257,8.689674123030313,6.910365620771858,0.9151197626508443,6.99551042155434
0cxaKFcbtS3Dsxzmk-Q3AQ,0.7433645057580623,1.046644474633641,2.0826966745615465,2.76161745990347,0.3354515743245147,1.030225310818763
0dxR_Q8PCOOWNkfpvI4t3w,2.6154594533922917,5.5370134931851664,8.407574137771759,17.316988199348234,4.4023826796777845,8.720582036624755
0e-pjuDJPcKzRCjHER91WA,0.44709062546995726,0.773123687495597,1.3706681253987782,2.20940798761009,0.4976602984866323,3.7020492755389434
0efhiL1BfEuRKyQT8VXuLQ,0.4732771265842238,1.4078635218285525,1.4429436738951793,2.574945400241691,0.4223136875180051,3.678656589932346
0it9kPX7JHO7wtBktKDeDA,0.9608394229242013,2.310362490439199,3.9010050222185333,1.8272175556819166,1.290019808331389,1.7105557004047585
0jAtcL9rs7xt6UJnQ_gvwQ,0.1491188617436669,1.2205303918120012,0.08075813208536542,1.303143207592904,-0.1473687754961994,1.393818182262261
0jF4ELEvR8221J_Bf6ku4w,0.19326389562676022,1.6723914934988087,2.809089922414288,1.6471630420817849,0.8454748767823524,0.8326167695960035
0jFiKymwqrjQD-kqLMkadg,1.1067049697449793,14.81779512217197,8.67754673768432,8.180363651510802,3.426465782203155,3.7911237366847637
0kPfZz9R1_0f7vYSXglF8Q,1.5622012344228353,8.740021028992183,8.27506731566012,10.981550556217945,1.3902281797618061,5.050931684945101
0m6KJhYz7sZEFUAVfYJDDQ,0.7942155090274072,1.4714673847541018,3.1709514758427506,2.2461171590918876,0.3521252154070943,0.9651232558767566
0m7YDhbO4tZJVpHjrsQrHQ,1.050453049895877,1.1000109391340538,5.2687103177486,4.3832426758118785,1.121568250792296,3.0760147666172912
0mYNAVDIzW4fzgAQ5opGWg,3.613727742878334,3.646379977520154,18.491853562115367,11.460654740982111,4.41318828289981,7.374195693604212
0nqUmhc2qGmI9UsWR4HPhQ,0.6634321237217958,2.065208837215444,0.909617651468011,1.0268692291097332,1.2515512830062503,1.0833208754787644
0nuuk84GKG8yYIyyuYqvCA,1.4032088208677498,0.6557182805379769,1.1570781466191293,2.475885258483774,0.32113130641243187,1.986978187078936
0oWnBfUjAv7ZmTWaW8Ufdg,3.113395911868539,17.61782779700761,14.155471805269226,10.890295515560556,7.2890444376915,14.933964532602554
0owLXKn13zCR2iN2HkgwZg,0.1918804371687513,0.9648539466349131,1.9580562984826555,0.7173037648487487,0.1981498112835422,2.9697557415813876
0qXOVB6Xo-D3DmvoX4scWA,0.3089153433639825,2.393601535030877,0.6159410417192621,1.0188672776063858,0.7327424492446505,1.929932353034841
0rZEWmL2rccd-N5VMzKLiQ,0.6127236393516426,2.313713525046473,1.2922002793885266,3.35736496496,0.8673110127164061,3.5566865785369486
0sPxAl-PQeRTOkd99KD_GQ,0.721745677092852,0.5850732850830263,3.2076780531633124,3.775980254077876,0.4256834261829377,2.2838393043999927
0tBVHzvDXpCvm5h1cXm2oQ,0.21976626050057257,-0.03857768260691535,-4.449568815924526,3.424127740204672,-0.27276709584852266,2.1170195936747196
0u1hUugGxvzM_gEg8NT8Tg,0.6464371091848293,4.4331475566482,4.201960772502071,2.2223357648129602,1.1529140232559034,4.343204773596032
0uV3PQozi025ebb4SsRReA,-0.1812637633061901,0.6332547068657645,0.13263137741653308,1.1216822342100197,-0.09102107146624369,2.384716516280116
0us9bFdds4rqm117K-DCHw,3.1304575263234207,8.63307003170697,6.709975452828163,10.756343687020788,4.20368566216937,5.56646763995128
0vnF9En8gZfjipND_pzF4w,1.120843169195193,9.289151563169607,6.320814473697207,4.652439657052412,2.4980134927163973,3.1187376441691788
0vp1FRLcarD8EuAeaNZzJg,0.3937913587590234,1.0512523358608907,0.9510742759537479,2.4224853079475266,0.7159864360054956,2.4654102854733133
0xGf3NlkPuLeIOaIhyTqIg,0.09841460230549881,1.5421672176946661,1.0597090024984415,2.1928929355613445,0.47209684661387713,1.6347193953261696
0xL_Hr194C1sMiHVqKduCA,0.7780434827128235,1.3143619359109684,1.2184893240750103,1.549026030164543,1.1902023770472774,0.9498768500893754
0yBBVHdbfBC14E3c3FdeJg,-0.25082171374768947,1.5749131040467252,-0.19620383874659642,0.19012976268810514,0.1655546461908307,0.5164280395686254
0yYCMhDWCEIVUyZLzDWwqQ,6.042576261493698,11.300250522595928,19.38289401872694,16.721299292928837,9.79897734105409,13.75400256320049
0z_6Xq8hWAYuXE4vu48B1Q,2.74016280914772,4.279660541954925,6.335943342829344,4.823515338418386,3.603063216774342,3.2176547508752766
10WuyIPr5UhzqZ1xcWAuRA,0.4321062191993629,3.736351649270058,1.5940582516842254,1.5373941002567268,0.8483668467597293,4.851722932829895
10dW9AMs9mlPVHfpLKbrYQ,1.967973959430256,2.4450895587036316,5.21232988980704,6.396431410100328,2.024528468626682,9.953646713332057
11xwVSDv1ytjcyvUiyBWaw,0.6738214035170055,1.1212512407958866,1.9958912101714184,3.3420858661169937,0.6797556686369456,3.187194610761748
12Ausq6GYE7fkmP6RYBMVg,0.5790677151454149,1.839763146470536,2.842537135242249,4.295196929186209,1.2221321195437418,0.22130295441184653
135DbbQnr3BEkQbBzZ9T1A,0.563801738473346,2.581915746775314,3.4622201571441464,1.0023247126057684,1.02798440694044,1.3617532380609827
13fe0Qw5ALvS9pcpwkDntA,1.783707278987596,2.9264359237580315,2.6793405434378417,5.679260444555401,1.1138370413671248,3.8174187678940013
13tV33xgQ3oJDx6YXrR8CQ,0.7685449884486385,4.269324621024228,4.18890707966886,4.303771155190138,0.8979415388768537,1.5715106167912787
15kr3p17ZFJzLu7y2rtoKw,0.24729937550780517,1.745120999234736,0.8079909298974013,2.786295434524703,0.7585618451591724,1.6547314156761808
16L58WcB-RmvtxDmUHwi6g,0.698395795277531,2.1747969729403986,2.3840833995811312,4.0272430758648134,0.3544977391176086,2.360983017218514
16RMPIx3diBsRCvgkshRkg,0.32191678104216304,2.265258280996727,0.2017683816454391,0.8278316489486738,-0.16340492799308004,1.546629835360076
16TwV3MNrl_--Y0j8aB_AQ,0.7766001201468136,4.641880644539883,4.70920191985622,5.437347759220215,0.4421884346498982,5.992781121586964
16Xeku29Y27xkxH20CVOFg,0.2220075624102869,1.5335729241376497,0.030078270093584342,0.059704703436059,0.6691194696922926,3.485517070230126
16yfdXvoj6ra0hqFjLu2cQ,2.773124729120357,16.886044709927376,8.4707102022441,15.345866804614674,5.188090736940839,15.33616281715264
17-kRmeceNF_3g7YlQK_bw,0.3475423289529132,2.024234212648617,1.1886896670131173,2.9726426639336485,0.3015500108880821,4.165341116563619
1A6NGfGxOfg0SIRTE08vCg,2.3085764718790243,1.7837591698066424,2.5164620132691544,2.8172272704222365,0.8073498311333825,0.766625243489557
1ASI0IUCt5jHjq4Caxq-1g,0.9560217033618639,2.2396257485220064,5.313544814550475,2.4898280377596884,1.741753153280903,1.259226542525061
1Ao0oFwR0I5fldstHtmx_w,0.8825479318083613,3.8202882816609796,4.192223268414224,3.706201335257448,1.622950887603804,2.7757882952551793
1CmhdHhJHokf2mkemRiY3g,1.769779105252972,6.54955163300139,8.597518322754125,6.541890319611273,1.611332059304009,5.929928560076224
1Dgjx4glo2Xex9hVwL_DTA,0.59949559132656,2.0781545973753954,6.416035383169653,2.9276107916002885,1.1381888169724705,3.8405148195556285
1E1i3oSpZNLddy22RVWDEw,2.4955184100492143,4.041571063010141,5.65413330284557,4.964660441756735,0.7751304819519251,9.06898630038641
1FEaApl49gIbHj4deBCpCA,0.9182846340454449,2.164859429657132,0.6214686052937115,2.1787071863423115,1.1930513414335664,2.9236288032278317
1FLR36RTq0O4dGFkkRgsxQ,0.5307711320680254,1.094355584571339,2.5819906098174137,2.620962273139003,1.2385585131631998,2.9333618872410168
1I0FAXCtt-JBr03YAhfXdw,0.9505457048352375,2.536891489519567,1.6421709116038918,1.226022763952622,1.885604447291144,1.7587646827975352
1IFmYXHFQwewawjtaoyBGQ,2.148814935416469,3.1828357417115107,7.14595878340237,9.48499542762709,0.8192162279509267,6.2181788838916265
1K5D_Ama82o0lUtT3t4JYg,1.4380423820857984,4.118519953282151,5.1931016096081954,2.2171260796492884,2.8966076617798375,3.1366023135947247
1KUUrQpQahoqOODBaeqd3A,0.8961304989490557,2.461244204287509,4.500593147177637,3.0328886395636956,1.5396361107063943,4.569507399315706
1L84JcuSzsgsF3WsRK5Rug,1.7601645928898824,13.292495015474561,6.238515469786664,4.5788686260897205,4.595804313209933,8.53415198254923
1M78_w4J9f5S8xmUVYyxdQ,0.2190483366346076,2.9329699373318974,1.5551138835611384,0.8440594025506656,0.2408045543506164,2.2080038855710726
1MwoiUajN2l54d4K9uTycA,1.102349849179535,2.0116241848248664,3.969604394422916,3.2714590116296303,2.66336721606224,1.9815953438808087
1Nrbn3COjv7bHYYkGtY8bw,0.9229182759065594,2.268974288387156,4.9841590531947695,4.304547433458098,2.3083415126198625,3.2110594364335507
1ONt9t98BtNV0Rn1stzyUg,0.7704239507573526,0.8143519489102854,2.1353293850902797,6.286694024625192,0.8196462669910771,2.1735544236258098
1OSARXZ-t1RDY2JgbLY_oQ,1.3471127797172016,2.8545794162225584,9.600995258465172,4.750960292116329,2.1913018186782183,6.255050434800514
1Pk1NSVDz_pdXb-QM8JUCQ,0.7251054413042665,1.4687469500578731,1.3003383178925774,3.3335288106665377,0.22639301353515973,1.9458874665435837
1QSCl417sdAgG2HElSiYWw,0.6158055789222094,0.897726499320727,0.6262949476585244,0.8451901588476352,1.3836449565120945,4.631337858738807
1QyLAyQxOqu-KNCtw-oXWw,0.9673841258927748,4.314857095832152,2.3591715644479256,2.594740084705459,1.0371732671037048,0.7266738620179813
1RY4HwJ5c42ieHkGTcpHTA,0.6073745829301086,4.487849186375908,3.7113053459430274,1.6474388052114517,1.0896232629411053,2.456408816598396
1TVFpuoMj2Xed9k9Q7VrUA,2.0599954079959635,5.733815322622731,7.888061673203277,13.092071817069966,-0.017024030722053534,11.243079809830109
1Tt_kBq5Z-cArXkXosHzFA,0.42606432056862054,0.8791887180293552,1.8625063648542588,1.9978960188197303,1.407826916797283,2.42651766093075
1U-U6abdncybg6c2TRl0FQ,0.1588892957187219,0.11420642527611632,1.4488083732462855,1.3722617643956476,0.2855837459830868,1.620250395380141
1UWJrSStNtXyeqrCml2Izg,0.395013142139317,2.307258359190864,2.3660211863179783,2.6275069785560325,0.9384905280115328,1.3657098057842727
1Uc6NwkainkN_UQCfxsl-w,0.3615547723106109,3.1565721264752273,6.112020395422266,1.1815100053704752,0.995997727218407,2.1923449732030105
1VBYDDdxWjztoHUfrGUIHw,0.7369486449695023,5.563503753183987,1.8631249605904046,1.4358206500432458,0.7140079095493326,2.6865940816635248
1WEHUvZ2Qqlc46_qHsOOFA,2.0086048351907997,1.4154936923158417,6.076013550229935,7.493746246978677,1.437369738585202,2.568771936699538
1YTPtXbF50h0DC3pT4Qrfw,0.3454352857936891,2.8307470728675175,0.30508476671972273,1.8561658280398468,0.6518517496736221,1.0107152969056004
1ZNoD0moOKQJWW6vEOMBJA,1.5685882119764327,2.0912554875410665,0.9511254265358957,5.259840840905557,0.923809734002099,2.205380299038946
1_2DkgyvN4Vy7gkb-XRA-w,0.1563925454712459,1.3370091156321593,0.7252234684361156,2.457324704981444,1.2889344695286888,2.0351156959503443
1_sws6Q8TiR21CzzNvxUiw,0.732793625050517,2.090197689337453,3.979024635034665,4.649012939057762,0.8061353014653847,2.7428358100542143
1abm-v8d6dZkSAAOCXLhwQ,-0.11298535244433203,0.7709011866243332,1.1818969299917583,2.3250039462726733,0.32776728614058787,1.5074160034149788
1bEllN7PwMVH10U0fXBZMg,1.692566335262386,7.748209217625436,5.449324604436824,4.94255450672573,1.516900989909865,3.6504443460397527
1bjo-xG3tKF5rQjRx5zW4Q,3.3370827990366565,5.628456010800307,5.5286314536081775,5.805452933104835,4.879834363318165,1.8205424401318533
1cfl2GIaTDJ_uiiIC_kUvQ,0.6061399440494865,-0.07456568979525907,1.8314749920242686,5.803917176683171,1.5214724906599866,1.311561086378344
1eijL2sT-sVhAdYf7MfKbA,1.0284701940728636,6.912479306368145,7.053336758862656,4.5999133189207395,2.0657487924218376,4.340051629353753
1hQjdoDUQwHB3kFdffMA6Q,3.569742997963549,11.336952364223478,19.262656725108627,11.32161224559127,4.5974544117953124,10.911581255317751
